Pending,kyuhank,local option,NA,,NA,2022-08-06T14:36:49.717565Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/d5115276b45d1c333617a8ce58190bcb2965ab27,80212,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_1,3,1.05,16.69,10,0.2,0.5,100,25,0.1
Pending,kyuhank,local option,NA,,NA,2022-08-06T14:36:51.593761Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/d5115276b45d1c333617a8ce58190bcb2965ab27,80213,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_2,3,1.05,18,10,0.2,0.5,100,25,0.1
Pending,kyuhank,local option,NA,,NA,2022-08-06T14:36:53.247325Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/d5115276b45d1c333617a8ce58190bcb2965ab27,80214,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_3,3,1.05,16.69,10,0.4,0.5,100,25,0.1
Pending,kyuhank,local option,NA,,NA,2022-08-06T14:36:55.135091Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/d5115276b45d1c333617a8ce58190bcb2965ab27,80215,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_4,3,1.05,18,10,0.4,0.5,100,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:21.134091Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80232,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_1,300,1.05,16.69,16,0.2,0.2,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:22.769926Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80233,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_2,300,1.05,14.69,16,0.2,0.2,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:24.408303Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80234,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_3,300,1.45,16.69,16,0.2,0.2,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:26.174679Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80235,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_4,300,1.45,14.69,16,0.2,0.2,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:28.154893Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80236,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_5,300,1.05,16.69,16,0.2,0.8,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:30.131218Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80237,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_6,300,1.05,14.69,16,0.2,0.8,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:32.159668Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80238,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_7,300,1.45,16.69,16,0.2,0.8,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:34.004043Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80239,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_8,300,1.45,14.69,16,0.2,0.8,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:35.846173Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80240,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,RUN_9,300,1.05,16.69,16,0.2,0.2,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:37.537618Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80241,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,RUN_10,300,1.05,14.69,16,0.2,0.2,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:39.615588Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80242,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,RUN_11,300,1.45,16.69,16,0.2,0.2,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:41.290085Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80243,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,RUN_12,300,1.45,14.69,16,0.2,0.2,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:43.121149Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80244,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,RUN_13,300,1.05,16.69,16,0.2,0.8,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:44.847525Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80245,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,RUN_14,300,1.05,14.69,16,0.2,0.8,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:46.518836Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80246,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,RUN_15,300,1.45,16.69,16,0.2,0.8,1000,25,0.1
Pending,kyuhank,kableExtra install,NA,,NA,2022-08-07T07:25:48.20336Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/9d14f989de9069bb596d192c44075131a4bce81d,80247,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,RUN_16,300,1.45,14.69,16,0.2,0.8,1000,25,0.1
Pending,kyuhank,simplifying,NA,,NA,2022-08-10T03:22:19.799221Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/b89a1ddcc6a69a52fc5205afd64c69c5d390b3c2,80342,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,1,RUN_1,5,1.05,16.69,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,25,5e+06,0.1,5e+09,0
Pending,kyuhank,simplifying,NA,,NA,2022-08-10T03:22:21.599215Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/b89a1ddcc6a69a52fc5205afd64c69c5d390b3c2,80343,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,1,RUN_2,5,1.05,14.69,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,25,5e+06,0.1,5e+09,0
Pending,kyuhank,simplifying,NA,,NA,2022-08-10T03:22:23.681758Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/b89a1ddcc6a69a52fc5205afd64c69c5d390b3c2,80344,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,3,RUN_3,5,1.05,16.69,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,25,5e+06,0.1,5e+09,0
Pending,kyuhank,simplifying,NA,,NA,2022-08-10T03:22:25.585903Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/b89a1ddcc6a69a52fc5205afd64c69c5d390b3c2,80345,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,3,RUN_4,5,1.05,14.69,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,25,5e+06,0.1,5e+09,0
Pending,kyuhank,debug,NA,,NA,2022-08-10T03:35:28.274649Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/7b0e615b1a77803ff2dbf09c948aea82db480c1d,80346,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,1,RUN_1,5,1.05,16.69,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,25,5e+06,0.1,5e+09,0
Pending,kyuhank,debug,NA,,NA,2022-08-10T03:35:30.069662Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/7b0e615b1a77803ff2dbf09c948aea82db480c1d,80347,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,1,RUN_2,5,1.05,14.69,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,25,5e+06,0.1,5e+09,0
Pending,kyuhank,debug,NA,,NA,2022-08-10T03:35:31.746355Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/7b0e615b1a77803ff2dbf09c948aea82db480c1d,80348,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,3,RUN_3,5,1.05,16.69,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,25,5e+06,0.1,5e+09,0
Pending,kyuhank,debug,NA,,NA,2022-08-10T03:35:33.486001Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/7b0e615b1a77803ff2dbf09c948aea82db480c1d,80349,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,3,RUN_4,5,1.05,14.69,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,25,5e+06,0.1,5e+09,0
Pending,kyuhank,update script,NA,,NA,2022-08-10T04:51:50.501407Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80355,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,3,1,0.22,RUN_1,5,1.05,1,16.69,0.5,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,1e+10,25,5e+06,0.1,1,5e+09,0
Pending,kyuhank,update script,NA,,NA,2022-08-10T04:51:52.243586Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80356,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,3,1,0.22,RUN_2,5,1.05,1,14.69,0.5,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,1e+10,25,5e+06,0.1,1,5e+09,0
Pending,kyuhank,update script,NA,,NA,2022-08-10T04:51:54.261595Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80357,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,3,3,0.22,RUN_3,5,1.05,1,16.69,0.5,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,1e+10,25,5e+06,0.1,1,5e+09,0
