Pending,kyuhank,local option,NA,,NA,2022-08-06T14:36:49.717565Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/d5115276b45d1c333617a8ce58190bcb2965ab27,80212,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,1,RUN_1,3,1.05,16.69,10,0.2,0.5,100,25,0.1
Pending,kyuhank,update script,NA,,NA,2022-08-10T04:51:56.273943Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80358,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,10,3,3,0.22,RUN_4,5,1.05,1,14.69,0.5,10,2.5e+08,2.5e+09,5e+07,2500000,5e+08,0.2,0.2,2.5e+07,1000,5e+05,1e+10,25,5e+06,0.1,1,5e+09,0
Pending,kyuhank,update script,NA,,NA,2022-08-11T00:05:59.343321Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80375,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,14,3,1,0.22,1e+09,RUN_1,200,1.05,3,16.69,0.5,16,7e+07,4e+08,4e+07,4e+09,4e+06,1e+08,0.2,0.2,1e+10,1e+07,1000,1e+06,7e+09,1e+10,25,7e+06,0.1,3,7e+08,0
Pending,kyuhank,update script,NA,,NA,2022-08-11T00:06:00.99097Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80376,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,14,3,1,0.22,1e+09,RUN_2,200,1.05,3,14.69,0.5,16,7e+07,4e+08,4e+07,4e+09,4e+06,1e+08,0.2,0.2,1e+10,1e+07,1000,1e+06,7e+09,1e+10,25,7e+06,0.1,3,7e+08,0
Pending,kyuhank,update script,NA,,NA,2022-08-11T00:06:02.738495Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80377,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,14,3,1,0.22,1e+09,RUN_3,200,1.05,3,18.69,0.5,16,7e+07,4e+08,4e+07,4e+09,4e+06,1e+08,0.2,0.2,1e+10,1e+07,1000,1e+06,7e+09,1e+10,25,7e+06,0.1,3,7e+08,0
Pending,kyuhank,update script,NA,,NA,2022-08-11T00:06:04.53467Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80378,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,14,3,2,0.22,1e+09,RUN_4,200,1.05,3,16.69,0.5,16,7e+07,4e+08,4e+07,4e+09,4e+06,1e+08,0.2,0.2,1e+10,1e+07,1000,1e+06,7e+09,1e+10,25,7e+06,0.1,3,7e+08,0
Pending,kyuhank,update script,NA,,NA,2022-08-11T00:06:06.428859Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80379,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,14,3,2,0.22,1e+09,RUN_5,200,1.05,3,14.69,0.5,16,7e+07,4e+08,4e+07,4e+09,4e+06,1e+08,0.2,0.2,1e+10,1e+07,1000,1e+06,7e+09,1e+10,25,7e+06,0.1,3,7e+08,0
Pending,kyuhank,update script,NA,,NA,2022-08-11T00:06:08.366913Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80380,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,14,3,2,0.22,1e+09,RUN_6,200,1.05,3,18.69,0.5,16,7e+07,4e+08,4e+07,4e+09,4e+06,1e+08,0.2,0.2,1e+10,1e+07,1000,1e+06,7e+09,1e+10,25,7e+06,0.1,3,7e+08,0
Pending,kyuhank,update script,NA,,NA,2022-08-11T00:06:10.297552Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80381,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,14,3,3,0.22,1e+09,RUN_7,200,1.05,3,16.69,0.5,16,7e+07,4e+08,4e+07,4e+09,4e+06,1e+08,0.2,0.2,1e+10,1e+07,1000,1e+06,7e+09,1e+10,25,7e+06,0.1,3,7e+08,0
Pending,kyuhank,update script,NA,,NA,2022-08-11T00:06:12.541814Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80382,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,14,3,3,0.22,1e+09,RUN_8,200,1.05,3,14.69,0.5,16,7e+07,4e+08,4e+07,4e+09,4e+06,1e+08,0.2,0.2,1e+10,1e+07,1000,1e+06,7e+09,1e+10,25,7e+06,0.1,3,7e+08,0
Pending,kyuhank,update script,NA,,NA,2022-08-11T00:06:14.489525Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/63a9d84e48e9175699f8f175d26d0933cc3083f8,80383,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,14,3,3,0.22,1e+09,RUN_9,200,1.05,3,18.69,0.5,16,7e+07,4e+08,4e+07,4e+09,4e+06,1e+08,0.2,0.2,1e+10,1e+07,1000,1e+06,7e+09,1e+10,25,7e+06,0.1,3,7e+08,0
Pending,kyuhank,return InputData,NA,,NA,2023-02-11T07:51:47.277933Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/fc71d0d8860e556809ad696404bd8f7af4d6a42b,86686,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,2,1,RUN_1,2,3,27,0.5,10,1,2e+09,1e+08,0.5,0.6,1,13,1e+09,100,2e+06,0.5,0.5,0.3,0.5,23,2e+08,17,0,2e+10,0.5
Pending,kyuhank,return InputData,NA,,NA,2023-02-11T07:52:21.058352Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/fc71d0d8860e556809ad696404bd8f7af4d6a42b,86687,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,1,1,RUN_1,2,3,27,0.5,10,1,2e+09,1e+08,0.5,0.6,1,13,1e+09,100,2e+06,0.5,0.5,0.3,0.5,23,2e+08,17,0,2e+10,0.5
Pending,kyuhank,return InputData,NA,,NA,2023-02-11T07:52:23.079247Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/fc71d0d8860e556809ad696404bd8f7af4d6a42b,86688,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,2,1,RUN_2,2,3,27,0.5,10,1,2e+09,1e+08,0.5,0.6,1,13,1e+09,100,2e+06,0.5,0.5,0.3,0.5,23,2e+08,17,0,2e+10,0.5
Pending,kyuhank,unzip outputs,NA,,NA,2023-02-11T23:16:48.386045Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/8f1977414e29ca5825243fc370659abbb1a6a4f4,86700,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,1,1,RUN_1,2,3,27,0.5,10,1,2e+09,1e+08,0.5,0.6,1,13,1e+09,100,2e+06,0.5,0.5,0.3,0.5,23,2e+08,17,0,2e+10,0.5
Pending,kyuhank,unzip outputs,NA,,NA,2023-02-11T23:16:50.461141Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/8f1977414e29ca5825243fc370659abbb1a6a4f4,86701,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,2,1,RUN_2,2,3,27,0.5,10,1,2e+09,1e+08,0.5,0.6,1,13,1e+09,100,2e+06,0.5,0.5,0.3,0.5,23,2e+08,17,0,2e+10,0.5
Pending,kyuhank,unzip outputs,NA,,NA,2023-02-12T08:02:58.389384Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/8f1977414e29ca5825243fc370659abbb1a6a4f4,86702,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,1,0.22,RUN_1,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0,23,2e+08,17,0,5,2e+10,0.5
Pending,kyuhank,unzip outputs,NA,,NA,2023-02-12T08:03:00.494479Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/8f1977414e29ca5825243fc370659abbb1a6a4f4,86703,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,2,0.22,RUN_2,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0,23,2e+08,17,0,5,2e+10,0.5
Pending,kyuhank,unzip outputs,NA,,NA,2023-02-12T08:03:02.68614Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/8f1977414e29ca5825243fc370659abbb1a6a4f4,86704,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,1,0.22,RUN_3,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0.8,23,2e+08,17,0,5,2e+10,0.5
Pending,kyuhank,unzip outputs,NA,,NA,2023-02-12T08:03:04.909219Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/8f1977414e29ca5825243fc370659abbb1a6a4f4,86705,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,2,0.22,RUN_4,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0.8,23,2e+08,17,0,5,2e+10,0.5
Pending,kyuhank,growth platoons,NA,,NA,2023-02-12T08:03:37.155775Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/44cdae21f4cd4c6203099b9ec1f39ae98ee71857,86706,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,1,0.22,RUN_1,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0,23,2e+08,17,0,5,2e+10,0.5
Pending,kyuhank,growth platoons,NA,,NA,2023-02-12T08:03:39.122084Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/44cdae21f4cd4c6203099b9ec1f39ae98ee71857,86707,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,2,0.22,RUN_2,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0,23,2e+08,17,0,5,2e+10,0.5
Pending,kyuhank,growth platoons,NA,,NA,2023-02-12T08:03:41.258519Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/44cdae21f4cd4c6203099b9ec1f39ae98ee71857,86708,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,1,0.22,RUN_3,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0.8,23,2e+08,17,0,5,2e+10,0.5
Pending,kyuhank,growth platoons,NA,,NA,2023-02-12T08:03:43.208658Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/44cdae21f4cd4c6203099b9ec1f39ae98ee71857,86709,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,32,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,2,0.22,RUN_4,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0.8,23,2e+08,17,0,5,2e+10,0.5
Pending,kyuhank,less power,NA,,NA,2023-02-12T08:06:50.041034Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/323ba8a576ff7b6c3ecb32e5c308f8dbfee8eb2c,86710,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,16,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,1,0.22,RUN_1,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0,23,2e+08,17,0,5,2e+10,0.5
Pending,kyuhank,less power,NA,,NA,2023-02-12T08:06:52.046987Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/323ba8a576ff7b6c3ecb32e5c308f8dbfee8eb2c,86711,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,16,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,2,0.22,RUN_2,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0,23,2e+08,17,0,5,2e+10,0.5
Pending,kyuhank,less power,NA,,NA,2023-02-12T08:06:54.004178Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/323ba8a576ff7b6c3ecb32e5c308f8dbfee8eb2c,86712,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,16,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,1,0.22,RUN_3,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0.8,23,2e+08,17,0,5,2e+10,0.5
Pending,kyuhank,less power,NA,,NA,2023-02-12T08:06:55.898552Z,https://github.com/dragonfly-science/Stochastic_stock_reduction_analysis/commit/323ba8a576ff7b6c3ecb32e5c308f8dbfee8eb2c,86713,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,16,dragonflyscience/dragonverse-kyuhan:v2,NA,16,NA,NA,NA,3,6,2,2e+06,2,0.22,RUN_4,0.5,2,10,27,0.5,10,0.5,1,2e+09,1e+08,0.5,0.6,1,13,0.5,1e+09,100,2e+06,0.5,1,0.5,0.8,23,2e+08,17,0,5,2e+10,0.5
